PUMA,NAME,variable,estimate,moe,summary_est,summary_moe,relfreq
2102200,"Bluegrass Area Development District (Southeast) PUMA, Kentucky","Other services, except public administration",2179,342,52450,855,0.0415443279313632
2102200,"Bluegrass Area Development District (Southeast) PUMA, Kentucky",Public administration,3053,454,52450,855,0.058207816968541465
2102300,"Bluegrass Area Development District (Northeast) PUMA, Kentucky","Agriculture, forestry, fishing and hunting, and mining",2330,325,64889,1108,0.03590747276117678
2102300,"Bluegrass Area Development District (Northeast) PUMA, Kentucky",Construction,3772,368,64889,1108,0.05813003744856601
2102300,"Bluegrass Area Development District (Northeast) PUMA, Kentucky",Manufacturing,14365,729,64889,1108,0.2213780455855384
2102300,"Bluegrass Area Development District (Northeast) PUMA, Kentucky",Wholesale trade,1291,197,64889,1108,0.01989551387754473
2102300,"Bluegrass Area Development District (Northeast) PUMA, Kentucky",Retail trade,6773,484,64889,1108,0.10437824592766108
2102300,"Bluegrass Area Development District (Northeast) PUMA, Kentucky","Transportation and warehousing, and utilities",3061,341,64889,1108,0.04717286443002666
2102300,"Bluegrass Area Development District (Northeast) PUMA, Kentucky",Information,587,186,64889,1108,0.009046217386614064
2102300,"Bluegrass Area Development District (Northeast) PUMA, Kentucky","Finance and insurance, and real estate, and rental and leasing",2512,352,64889,1108,0.038712262479002606
2102300,"Bluegrass Area Development District (Northeast) PUMA, Kentucky","Professional, scientific, and management, and administrative, and waste management services",5542,515,64889,1108,0.08540738800104794
2102300,"Bluegrass Area Development District (Northeast) PUMA, Kentucky","Educational services, and health care and social assistance",13614,749,64889,1108,0.20980443526637796
2102300,"Bluegrass Area Development District (Northeast) PUMA, Kentucky","Arts, entertainment, and recreation, and accommodation and food services",5030,590,64889,1108,0.07751699055309837
2102300,"Bluegrass Area Development District (Northeast) PUMA, Kentucky","Other services, except public administration",2804,397,64889,1108,0.043212254773536345
2102300,"Bluegrass Area Development District (Northeast) PUMA, Kentucky",Public administration,3208,358,64889,1108,0.04943827150980906
2102700,"Buffalo Trace & Gateway Area Development Districts PUMA, Kentucky","Agriculture, forestry, fishing and hunting, and mining",1796,322,54963,1149,0.03267652784600549
2102700,"Buffalo Trace & Gateway Area Development Districts PUMA, Kentucky",Construction,4697,437,54963,1149,0.0854574895839019
2102700,"Buffalo Trace & Gateway Area Development Districts PUMA, Kentucky",Manufacturing,10104,654,54963,1149,0.18383276022051198
2102700,"Buffalo Trace & Gateway Area Development Districts PUMA, Kentucky",Wholesale trade,772,166,54963,1149,0.014045812637592562
2102700,"Buffalo Trace & Gateway Area Development Districts PUMA, Kentucky",Retail trade,7227,619,54963,1149,0.13148845587031274
2102700,"Buffalo Trace & Gateway Area Development Districts PUMA, Kentucky","Transportation and warehousing, and utilities",3159,319,54963,1149,0.05747502865564107
2102700,"Buffalo Trace & Gateway Area Development Districts PUMA, Kentucky",Information,755,191,54963,1149,0.013736513654640395
2102700,"Buffalo Trace & Gateway Area Development Districts PUMA, Kentucky","Finance and insurance, and real estate, and rental and leasing",1603,278,54963,1149,0.029165074686607353
2102700,"Buffalo Trace & Gateway Area Development Districts PUMA, Kentucky","Professional, scientific, and management, and administrative, and waste management services",2459,353,54963,1149,0.04473918818114004
2102700,"Buffalo Trace & Gateway Area Development Districts PUMA, Kentucky","Educational services, and health care and social assistance",13775,787,54963,1149,0.2506231464803595
2102700,"Buffalo Trace & Gateway Area Development Districts PUMA, Kentucky","Arts, entertainment, and recreation, and accommodation and food services",3622,422,54963,1149,0.06589887742663246
2102700,"Buffalo Trace & Gateway Area Development Districts PUMA, Kentucky","Other services, except public administration",2404,345,54963,1149,0.04373851500100067
2102700,"Buffalo Trace & Gateway Area Development Districts PUMA, Kentucky",Public administration,2590,374,54963,1149,0.047122609755653806
2102800,"FIVCO Area Development District PUMA, Kentucky","Agriculture, forestry, fishing and hunting, and mining",668,222,47786,1135,0.013978989662244172
2102800,"FIVCO Area Development District PUMA, Kentucky",Construction,2910,352,47786,1135,0.060896496881931945
2102800,"FIVCO Area Development District PUMA, Kentucky",Manufacturing,5025,493,47786,1135,0.10515632193529485
2102800,"FIVCO Area Development District PUMA, Kentucky",Wholesale trade,926,188,47786,1135,0.01937806051981752
2102800,"FIVCO Area Development District PUMA, Kentucky",Retail trade,5870,517,47786,1135,0.12283932532540912
2102800,"FIVCO Area Development District PUMA, Kentucky","Transportation and warehousing, and utilities",3267,348,47786,1135,0.06836730423136483
2102800,"FIVCO Area Development District PUMA, Kentucky",Information,1125,188,47786,1135,0.023542460134767504
2102800,"FIVCO Area Development District PUMA, Kentucky","Finance and insurance, and real estate, and rental and leasing",1938,268,47786,1135,0.040555811325492824
2102800,"FIVCO Area Development District PUMA, Kentucky","Professional, scientific, and management, and administrative, and waste management services",3058,365,47786,1135,0.0639936383041058
2102800,"FIVCO Area Development District PUMA, Kentucky","Educational services, and health care and social assistance",13994,647,47786,1135,0.29284727744527683
2102800,"FIVCO Area Development District PUMA, Kentucky","Arts, entertainment, and recreation, and accommodation and food services",4450,516,47786,1135,0.0931235089775248
2102800,"FIVCO Area Development District PUMA, Kentucky","Other services, except public administration",2182,320,47786,1135,0.04566190934583351
2102800,"FIVCO Area Development District PUMA, Kentucky",Public administration,2373,368,47786,1135,0.04965889591093626
2400100,"Allegany & Garrett Counties--Cumberland City PUMA, Maryland","Agriculture, forestry, fishing and hunting, and mining",928,186,42161,803,0.022010863119944973
2400100,"Allegany & Garrett Counties--Cumberland City PUMA, Maryland",Construction,3477,358,42161,803,0.08246958089229382
2400100,"Allegany & Garrett Counties--Cumberland City PUMA, Maryland",Manufacturing,3417,329,42161,803,0.08104646474229739
2400100,"Allegany & Garrett Counties--Cumberland City PUMA, Maryland",Wholesale trade,685,163,42161,803,0.01624724271245938
2400100,"Allegany & Garrett Counties--Cumberland City PUMA, Maryland",Retail trade,4460,430,42161,803,0.10578496714973554
2400100,"Allegany & Garrett Counties--Cumberland City PUMA, Maryland","Transportation and warehousing, and utilities",2579,326,42161,803,0.06117027584734708
2400100,"Allegany & Garrett Counties--Cumberland City PUMA, Maryland",Information,763,173,42161,803,0.01809729370745476
2400100,"Allegany & Garrett Counties--Cumberland City PUMA, Maryland","Finance and insurance, and real estate, and rental and leasing",2166,314,42161,803,0.05137449301487156
2400100,"Allegany & Garrett Counties--Cumberland City PUMA, Maryland","Professional, scientific, and management, and administrative, and waste management services",3274,333,42161,803,0.07765470458480586
2400100,"Allegany & Garrett Counties--Cumberland City PUMA, Maryland","Educational services, and health care and social assistance",10862,668,42161,803,0.2576314603543559
2400100,"Allegany & Garrett Counties--Cumberland City PUMA, Maryland","Arts, entertainment, and recreation, and accommodation and food services",4521,507,42161,803,0.10723180190223192
2400100,"Allegany & Garrett Counties--Cumberland City PUMA, Maryland","Other services, except public administration",2102,241,42161,803,0.04985650245487536
2400100,"Allegany & Garrett Counties--Cumberland City PUMA, Maryland",Public administration,2927,281,42161,803,0.06942434951732644
2400200,"Washington County--Hagerstown City PUMA, Maryland","Agriculture, forestry, fishing and hunting, and mining",462,158,68511,1085,0.006743442658843106
2400200,"Washington County--Hagerstown City PUMA, Maryland",Construction,5402,487,68511,1085,0.07884865204127804
2400200,"Washington County--Hagerstown City PUMA, Maryland",Manufacturing,5451,513,68511,1085,0.07956386565660989
2400200,"Washington County--Hagerstown City PUMA, Maryland",Wholesale trade,1654,305,68511,1085,0.02414210856650757
2400200,"Washington County--Hagerstown City PUMA, Maryland",Retail trade,8111,631,68511,1085,0.11838974763176716
2400200,"Washington County--Hagerstown City PUMA, Maryland","Transportation and warehousing, and utilities",5391,511,68511,1085,0.07868809388273416
2400200,"Washington County--Hagerstown City PUMA, Maryland",Information,1211,208,68511,1085,0.017675993636058443
2400200,"Washington County--Hagerstown City PUMA, Maryland","Finance and insurance, and real estate, and rental and leasing",3987,428,68511,1085,0.05819503437404212
2400200,"Washington County--Hagerstown City PUMA, Maryland","Professional, scientific, and management, and administrative, and waste management services",7850,644,68511,1085,0.11458014041540775
2400200,"Washington County--Hagerstown City PUMA, Maryland","Educational services, and health care and social assistance",14533,881,68511,1085,0.21212651982893257
2400200,"Washington County--Hagerstown City PUMA, Maryland","Arts, entertainment, and recreation, and accommodation and food services",5482,548,68511,1085,0.08001634773977902
2400200,"Washington County--Hagerstown City PUMA, Maryland","Other services, except public administration",3526,387,68511,1085,0.05146618791143028
2400200,"Washington County--Hagerstown City PUMA, Maryland",Public administration,5451,476,68511,1085,0.07956386565660989
2800200,"Northeast Region--Marshall, Alcorn, Prentiss, Tippah, Tishomingo & Benton Counties PUMA; Mississippi","Agriculture, forestry, fishing and hunting, and mining",863,268,59003,1299,0.0146263749300883
2800200,"Northeast Region--Marshall, Alcorn, Prentiss, Tippah, Tishomingo & Benton Counties PUMA; Mississippi",Construction,4345,620,59003,1299,0.0736403233733878
2800200,"Northeast Region--Marshall, Alcorn, Prentiss, Tippah, Tishomingo & Benton Counties PUMA; Mississippi",Manufacturing,14648,1132,59003,1299,0.24825856312390895
2800200,"Northeast Region--Marshall, Alcorn, Prentiss, Tippah, Tishomingo & Benton Counties PUMA; Mississippi",Wholesale trade,1550,271,59003,1299,0.02626985068555836
2800200,"Northeast Region--Marshall, Alcorn, Prentiss, Tippah, Tishomingo & Benton Counties PUMA; Mississippi",Retail trade,7419,771,59003,1299,0.12573936918461773
2800200,"Northeast Region--Marshall, Alcorn, Prentiss, Tippah, Tishomingo & Benton Counties PUMA; Mississippi","Transportation and warehousing, and utilities",4317,557,59003,1299,0.07316577123197125
2800200,"Northeast Region--Marshall, Alcorn, Prentiss, Tippah, Tishomingo & Benton Counties PUMA; Mississippi",Information,510,166,59003,1299,0.008643628290086944
2800200,"Northeast Region--Marshall, Alcorn, Prentiss, Tippah, Tishomingo & Benton Counties PUMA; Mississippi","Finance and insurance, and real estate, and rental and leasing",2142,383,59003,1299,0.03630323881836517
2800200,"Northeast Region--Marshall, Alcorn, Prentiss, Tippah, Tishomingo & Benton Counties PUMA; Mississippi","Professional, scientific, and management, and administrative, and waste management services",2915,424,59003,1299,0.049404267579614594
2800200,"Northeast Region--Marshall, Alcorn, Prentiss, Tippah, Tishomingo & Benton Counties PUMA; Mississippi","Educational services, and health care and social assistance",12505,906,59003,1299,0.2119383760147789
2800200,"Northeast Region--Marshall, Alcorn, Prentiss, Tippah, Tishomingo & Benton Counties PUMA; Mississippi","Arts, entertainment, and recreation, and accommodation and food services",3739,565,59003,1299,0.06336965916987272
